talous04317	positive,positive,positive,positive,positive	arvo,kuntoisuus,mielenkiinto	Jep jep . Varmaan vaatii kuitenkin noin vuoden jotta alkaisi tuottamaan . Pahaa häviötä tuolla tuskin pystyy myöskään tekemään , sillä markkinoiden pitäisi köyhtyä aika katastrofaalisesti että osake laskisi alle 20€ . Taidan laittaa alkuviikosta tarjouksen menemään . Toinen mielenkiintoinen olisi 	Cargotec	 .
talous04884	neutral,neutral,neutral		EU : n jäsenvaltioiden ( myös euroon kuulumattomat ) kansalliset keskuspankit omistavat EKP : n . Kansalliset keskuspankit voivat poiketa toisistaan , mutta Suomen Pankin omistaa valtio . Eli Suomen valtio omistaa myös välillisesti osan 	EKP:sta	 .
ajoneuvot00282	mixed,negative,negative	suorituskyky,tekniikka,tekniikka	Miksi pitäisi litraojoen suhteessa tarjota : DD ? Tarkoittaa vaan että 	bemarin	 kone on tehtaalta tappiin viritetty , josta taas johtuu tiheämpi huoltoväli ja herkempi tekniikka Paljon ennemmi ajelisin hieman suuremmalla koneella , jossa on luotettavampi tekniikka Mutta siinä ole hyvä musse gt : n käyrät , jotka on alaväännöltään paljon paremmat kun e92 m3
ajoneuvot00539	positive,positive,positive	ulkonäkö,ulkonäkö	Kuvassa oma suosikkini . Ferrari 308 on hieman kauniimpi ja naisellisempi kuin 	Testarossa	 , mutta pidän molemmista eritätin paljon .
ajoneuvot01818	positive,positive,positive,positive	ajokokemus,ajokokemus,suorituskyky,tekniikka	On olemassa myös hyvin toimivia portaattomia laatikoita , esmes Toyotalla . Kannattaa koeajaa esmes uusi 	Avensis	 , kuminauhamaisuudesta ei ole tietoakaan ja toiminta käytännön ajotilanteissa automaattimaailman huippua .
ajoneuvot02172	positive,neutral,positive	vakiovarusteet,varusteet,varusteet	Osta 	760	 , vakiovarusteina kattoluukku , ilmastointi ja sähköikkunat , mikä on melko harvinaista tuon ikäluokan normiautossa .
ajoneuvot02605	positive,positive,positive	malli,varusteet,varustelu	Maxima hyvä , samoin 	Opel C - Vectra	 esim . sillä 3 . 2 litran motilla . Farkkuja löytyy ja varustelu yleensä kunnossa .
ajoneuvot02822	neutral,neutral		Citikka tekisi miljardeja myymällä patentteja , jos se oikeasti toimisi . On se varmaan kiva sen ajan kun toimii , mutta mitä tehdään kun alkaa vuotamaan joka rööristä ? liian monimutkainen tekniikka Esim . 	ferrari	 osti käyttöoikeuden GM magnetic ride controlliin , joka on aktiivinen alustajärjestelmä .
ajoneuvot03060	mixed,mixed,mixed	kunto,laatu,malli,mielikuva	Jo jonkin aikaa on tehny miel ostaa hyväkuntoinen ja vähän ajettu 	e36	 mutta kai se on jotain muute harkittava kun kyseinen automalli on niin jonnea .
ajoneuvot03197	neutral,positive,positive	varuste,varustelutaso	Löytyy ! Ainakin 	Volvolla	 on ollut ihan pyyhkimien kanssa mahdollista ottaa alkuperäisvarusteena Xenonit .
ajoneuvot04274	positive,positive,positive	laatu,merkki	Piristetyt lasiperä - 	Civicit	 ovat godtier - kamaa . Tuttu juuri möi yhden pois , onneksi meni hyviin käsiin .
ajoneuvot04896	neutral,mixed,positive,positive	arvostelut,maine,palaute,teho	Juuh , en sitä tehojen takia osta , kuullut paljon hyvää 	golfista	 .
ajoneuvot07008	neutral,neutral,neutral,neutral	kuntoisuus,tuote		Audi a4 / a6 / tt	 Bensa min 150hv , väh - 05 ja automaatti .
ajoneuvot07635	neutral,negative	korjaus,kustannukset	Broidilla oli 	s60	 vm . - 04 , Meni 2000 € alustan korjaamiseen laatuosilla puolessa vuodessa . Tämän jälkeen alkoi hajoamaan samat osat samassa järjestyksessä uudestaan , eikä mitään aiheuttajaa löytynyt , joten auto kiertoon . Latiru meni kanssa pari kertaa vuoden aikana vaihtoon . TT
ajoneuvot08365	positive,positive	laatu,ominaisuus,tekniikka	Vanoksettomuus on kyllä selvä etu vanhassa 	325i : ssä	 . Ei se vanoskaan mikään iso ongelma ole , sen korjaaminen on aika helppoa kunhan sen hoitaa ajoissa . Nappisilmä se ladan pitää olla , jos kampistarttia ei ole niin silloin lada on liian uusi . Varmasti myöhemmin pitävät arvonsa paremmin koska harvinaisuus .
ajoneuvot08602	negative,negative,neutral,negative	merkki,mielikuva,yleinen,yleinen	Tää , mersu ehkä tylsin ja tunteita sytyttämättömin automerkki Vaikka siellä olisi kuinka S - sarjaa ja AMG versioita niin ne on omaan silmään yhtä eksoottisia kuin 	toyota yaris	
ajoneuvot09958	positive,positive,positive,positive,positive	ergonomia,ergonomia,käyttö,laatu,tuntuma,tyylikkyys,ulkonäkö,ulkonäkö,varusteet	Tässä ollaan BMWn vahvuus alueella . Omasta kokemuksesta voin sanoa että 	BMWn	 keskikonsoli ei vain näytä Jumalaiselta vaan myös tuntuu siltä , niin ergonominen idriven ohjain . En myöskään ymmärrä näin arvokkaassa autossa muovista tasapaksua tylsää mustanharmaata kojelautaa jossa ensimmäisenä katse kiinnittyy ilmastointiritilöihin ja VAGin tapaisesti hätävilkkujen kytkimeen .
ajoneuvot11402	neutral,neutral,positive	helppous,huollettavuus	Paljon helpompaa ostaa subaru suomesta ja tilata 	saabin	 keulaosat jenkeistä . . .
ajoneuvot11744	neutral		Skodathan on nykyään samaa tavaraa Audien ja 	Volkkarien	 kanssa . Näin kärjisteltynä voitaisiin sanoa vielä että Skodaan laitetaan vain sellaista osaa joka on ensin todettu VW : ssä ja Audissa toimivaksi .
ajoneuvot12494	negative,negative,negative	luotettavuus,merkki,mielipide		TT	 on kaukana käyttöautosta . Harrastepeli on sekin . Joskus googlaihin ko auton luotettavuudesta niin aika paljon tuli tuloksena kertomuksia , missä autoa on laitettu parilla tonnilla per vuosi . Ja nämä kaikki kertomukset oli autoista , joilla ajettu alle 100tkm .
ajoneuvot12833	positive,mixed,positive	tekniikka,tekniikka,yleinen		Mersun	 bensakoneet on ihan peruskestäviä , kunhan ei osta jotain 1 - rivisellä jakoketjulla ja pierupurkilla varustettua M102 vehjettä
harrastukset00553	neutral,neutral		Tuo on tosiaan se vanha snorkkeli mistä puhuit . Jos luit seuraavan viestini , niin kerroin siinä hankkineeni 	ergo dryn	 ensi kaudelle . Sen päässä on se venttiili mikä menee lukkoon kun putki menee veden alle . Lue netistä lisää jos kiinnostaa .
harrastukset00699	positive		Metallinen vai muovinen ? Varustelekasta ( sekä tietty ihan airsoft liikkeistäkin ) saa Cybergun APS3 - kaasua joka on ihan OK lähestulkoon kaikille kaasupistooleille . Hieman tehokkaampaa kuin 134a muttei kuitenkaan esim. 	Green gasin	 veroista .
harrastukset00993	neutral,positive	pyöräily	Jees , pistetään nimen mukainen lanka pystyyn ! Kiinnostais kuulla et onko ns. worth aloittaa tuo street dirt-laji , elikkä käytännössä 	BMX	 mutta vähän erilaisella pyörällä ? Onko muita lajin harrastajia ? Olis pari kysymystä mielessä ! :-D
harrastukset01376	neutral,negative	hinta	Juu oishan se aerokypärä ihan paikallaan mikäli omistaa sen 	TT-pyörän	 , mutta en kyllä perus maantiefillarin kanssa sellaista pisaraa vetäisi päähän . Oletko liikkeellä kengännauhabudjetilla vai mikä mättää noissa maantiekypärissä ?
harrastukset01440	neutral,positive,positive,neutral,neutral	hinta,ominaisuus,riittävyys	Liian kallista , muuten kyllä natsaisi . 	BMX	 riittää minulle kuitenkin .
harrastukset01881	mixed,positive,mixed,neutral	luotettavuus,varustetaso	Joo jämäkkä ja nihkeä paras . Itsellä oli aikoinaan soft puttereita mutta hajontaa oli jostain syystä liikaa puteissa . vaihdoin koviin , kolina häiritsi ja pito tuntu lipsuvan . Välimallilla siis mennään , tuo DD Classic blend seos on tosi jämäkkä ja nihkeä eikä painu läjään niinkuin softit kun antaa peukalolla painetta pidemmissä puteissa ( kiekon muoto kädessä ei muutu ) . 	Aviarkin	 passais mutta tosissaan en ole löytänyt muovia joka toimis joka kelissä .
masiinat00271	neutral,neutral		Koneet seisoo pöydällä aina sillon kun ne ei oo *gasp* mukana reissussa . Parin tunnin päästä on lähtö ja 	Clevo	 on jo pakattu :) Voi koneita kohdella reissussakin hyvin .
masiinat00697	neutral,neutral,negative	varustetaso	SC on Evgan myyntinimilisä Super Clocked ei 	Nvidian SLI	 . Katso kuvaa .
masiinat01538	mixed,positive,neutral	mielipide,pelaaminen	eli siis tuolle NAT-ongelmalle ei voi mitään ellei erikseen ota yhteyttä saunalahteen ? itsellä toimi moitteettomasti saunalahden kanssa nettipelailu 	ps3 : sella	 partyissa , mutta sitten joku alkoi kusta ja NAT-tyyppi vaihtui NAT2 : sesta NAT3 : een eikä parin kaverin kanssa pelaaminen ole onnistunut sen jälkeen vaikka satunnaisiin matseihin pääsisi .
masiinat01566	neutral,neutral		Vaikka Vista & Seiska eivät ole niin tarkkoja tuosta , niin en suosittelisi tekemään varsinkaan jos toinen läppäri käyttää eri valmistajan prosessoria . Myöskin 	Windows 7	 aktivointi menee tuosta 99% todennäköisyydellä .
masiinat01570	neutral,mixed,neutral,mixed	hinta,käytettävyys,mittausohjelma,suorityskyky	3DMarkista on ilmainen versio , jossa myös 	FireStrike	 . Tosin silloin pitää aina ajaa kaikki kolme testiä ja niiden esittelyvideot . Kuvassa omat settini , en ole ylikelloittamisen jälkeen kokeillut paljonko tulee .
masiinat01796	positive,positive,positive	hinta,hinta,hinta	Noi on kyllä aika makoisia kannettavia mutta ongelma on se että ne on ihan saatanan kalliita . Päälle pari tonnia tulee hintaa tai isommilla kovoilla kolmisen tonnia . Sen takia en aijo ostaa . Applella on hyviä kannettavia mutta ne maksaa liikaa . Sen takia itselläni nyt 	Packard Bell	 .
masiinat02174	neutral,neutral,neutral	kysymys,käytetty,louhiminen,suorituskyky	Elikkäs kuinka paljon esim 	r9 290x	 rasittuu mainaamisesta ? Että kannattaako ostaa käytettynä hos on ollu tässä kyseisessä puuhassa ? Mitkä on mahdolliset vahingot ? Kiitos
masiinat02226	neutral,positive,positive	keveys,toimivuus	En tiedä sinusta , mutta minulle ainakin pöytäkoneen raahaminen laukussa matkoilla tuntuisi aika ikävältä 	ultrabookkiin	 verrattuna .
masiinat02381	positive,unclear,positive,positive	apple,hinta,suorituskyky,video,yleinen	Omat 	macbookin	 vuosien varrella ovat aina toistaneet HD videot ongelmitta . Näin siinä käy kun ostaa halvimman mahdollisen koneen .
masiinat02472	neutral		Tommosta 	thinkpad t410	 katellu huutonetistä . Ei tulisi pelikäyttöön vaan surffailuun ja leffojen kattomiseen , jaksaako pyörittää sujuvasti 720 ja 1080p videoita ?
masiinat02968	positive,positive,positive,positive	hinta,hinta,hinta,hinta-laatusuhde,käyttö,laatu,laatu,laatu,laatu,ominaisuudet		Ikean Markukselle	 myös suositus , sijoitetulla rahamäärällä saa mielestäni oikein hyvän tuolin . Itselläni tämä on ollut noin pari vuotta , nahkaosia hoidan sillointällöin nahanhoitoaineella ja pari kertaa on käsinoja täytynyt kiristää uudelleen . Tuoli on mukava vielä kallistaa ääriasentoon esimerkiksi leffaa katsoessa , eipä tämä nitise tai natise ollenkaan vaikka monta tuntia päivässä tällä istun .
masiinat03075	neutral,neutral,neutral,neutral,neutral	aika,hankinta	' ' Suomi kuuluu ensimmäisen 16 lanseerausmaan joukkoon . Tarkempia yksityiskohtia Suomeen myyntiintulosta ei vielä tiedetä : myynti voi tapahtua 	OnePlusin	 oman verkkokaupan kautta tai se voi hankkia itselleen jälleenmyyjä- tai operaattorikumppaneita . ' ' http://mobiili.fi/2014/04/13/uuden-merkin-huippupuhelin-suomen-markkinoille-mukana-todella-paljon-pienella-hintalapulla/
masiinat03447	negative,negative,negative		Komppaan myös . 	Nortonista	 ei ole muutakuin haittaa saatana .
masiinat03497	negative	laatu		Deltacon	 näppäimistöt tuppaa olemaan heikkolaatuisia . Matalaprofiilisien näppäimistöjen rungot on kieroja , eli kiikkuvat kirjoittaessa . Näppäimet saattaa junnata jos painaa näppäintä vinossa . En tiedä vaivaako kierot rungot noita hieman kookkaampia , mutta varmasti sisältää halvimman mahdollisen kumimaton eikä mikään pidä näppäimiä erityisen suorassa kun näppäimen reunasta painaa .
masiinat04024	neutral,negative,neutral,neutral,neutral	yleinen	Miten saan duunikoneeseen asennettua ohjelmia ilman , että käyttäjälläni on admin-oikeuksia ? Kesällä niin hiljasta et pitäis saada 	HBO-nordic	 toimimaan ja tietohallinto tietysti kesälomalla . Jollain vitun ilveelä oon saanu spotifyn asennettua omalla käyttäjälläni puolivuotta sitten ilman admin-oikeuksia eli se pitäis olla kuitennkin mahollista ?
masiinat04326	neutral,mixed,neutral,neutral		En viitsi tehdä uutta lankaa tälle mutta windows on tehnyt myös sitä että kellonaika ei päivity ilmeisesti biosista kun aina täytyy synkroloida kello windows palvelimien kautta . Muuten kello on siis sen mitä se oli viimeksi sammutettaessa . Outoa on taas että 	linuxissa	 kello on aina oikeassa , voisiko tähän olla syy että se päivittäisi kellon automaattisesti palvelimelta aina käynnistyksen yhteydessä ? Onko siis vika emossa ja onko vika korjattavissa ?
masiinat04667	neutral,neutral,neutral	kysymys	No toimiiko toinen 	PS3	 tuolla näytöllä samalla johdolla ? Sillähän se lopulta selviää . Jos toimii niin siinä se sit onki vasta pulma .
masiinat05392	neutral,neutral,positive,positive	hinta,hinta,laatu,vertailu	Tuo on hyvä näppis ! Itsekin käytin sitä puolitoista vuotta , kunnes bongasin tarjouksesta Ducky Shine 3 : n . Tuo 	Roccat	 oli tukeva rakenteeltaan , ei natissut tai nitissyt , kumitassut olivat hyvät eivätkä ne luistaneet ja näppäimet olivat sopivan jäykät .
masiinat05431	neutral,negative,negative	hinta	Koska ei kinosta maksaa 200 euroa jostain murojen ylistämästä 	Duckystä	 .
masiinat06736	neutral,neutral		Eihän muilla firmoilla paitsi Applella edes ole mitään omaa huoltoa tai prosessia jonka kautta laitteet menee . Suomessa kaikki muut kännyt hoitaa sellainen firma kuin SFC sopparina . Ei 	Nokiallakaan	 mitään omaa huoltoa ole , se on vain ulkoistettu halvoille puolalaisille , tsekkiläisille ja romanialaisille paikallisille isoille huoltoyrityksille .
masiinat06749	neutral,unclear,neutral		Optima Service on se toinen pulju , ja ne huoltaa ainakin Applea , LG : tä , Huaweita ja 	ZTE : tä	 . En sitten tiedä , molemmista löytyy yhtä paljon hyvää ja huonoa googlettamalla . Kannattaa muistaa , että nuo huoltojutut ovat myös valmistajan omista ehdoista kiinni .
masiinat06933	neutral,neutral		Nyt ainakin täällä paukkui päivityskehotusta 	Nexus 5 : lle	 .
masiinat07469	neutral,mixed,neutral	toimivuus		OnePlussan	 mukaan takuu ei lähde roottauksesta , mutta eivät silti suosittele sitä ellei varmasti tiedä mitä on tekemässä . Mitähän onglemia näytössäsi on ?
masiinat07510	positive,neutral,neutral,neutral	kysymys,käyttöjärjestelmä,luotettavuus,toimintakyky,yhteensopivuus	Onko windows 98 : ssa jotain yhteensopivuusongelmia verrattuna 95 , koska itse saanut käsityksen että 98 on paranneltu 	95	 ja paras windows missä dos vielä kummittelee taustalla .
musiikki00584	positive,positive,positive	laatu,mielipide,tuotanto	En näe kyll hohtoa jenkkiräpissä . Biiteissä , tuotannoissa , lyriikoissa löydän parempia kilpailijoita muualta . Black Milk on aika saatanan kova ja 	Eminemin	 tuotokset , siinpä se .
musiikki02014	neutral,neutral,positive	kuntoisuus	Tiedän , että jotkut täälläkin pitävät Sabatonista , joten jätän tähän haastattelun , jossa 	Sabatonin	 jäsenet puhuvat uudesta albumista ja kertovat tarinoita kappaleiden takaa . Samalla vapaata keskustelua uudesta albumista .
musiikki03394	neutral,neutral,neutral,neutral	kasetti	No huh ! En tienny että 	Bustickets	 on julkaistu kassunakin ?
musiikki03440	positive,positive,positive,positive,positive	yleinen	Alkuperäinen 	Antisankari	 mikä levyllä oli , oli sen levyn paras biisi ja aika 10/10 kamaa , mutta täytyy kyllä sanoo että tää on melkein parempi . Odotin ehkä vähän erilaista taustaa , mutta etenkin kesällä tää just toimii .
musiikki05836	positive,positive,neutral	laatu,romanttisuus,suosio	Ja Chopinista tuli vielä mieleen toinen romantiikan ajan säveltäjä-pianisti Felix Mendelssohn , joka on muuten Mozartin ohella tunnetuimpia lapsineroja . Hänen sarja sanattomista lauluista ( 	Lieder ohne Worte	 ) on yksi tunnetuimmista miehen sävellyksistä , ja mielestäni varsin romanttinen .
musiikki06106	neutral		Onkos porukkaa menossa 10. päivä Circukseen katsomaan 	Asking Alexandriaa	 ? Mitä tossa oon seuraillut viimeisimpien keikkojen settilistaa , niin soittavat onneksi aika paljon vanhojakin biisejä .
musiikki07084	neutral,negative,positive,negative,neutral	mielenkiintoisuus,mielipide	Kuuntelin yhden biisin ja tuli hieman mieleen Demigodin 	Shadow Mechanics	 aikainen matsku . Valitettavasti yksitoikkoisempana vain .
musiikki07142	negative,negative	laatu,tuotanto	Uutta 	Sotajumalaa	 . Ei kyllä oikein sytyttänyt , vaikka Sotajumalan aikaisemmista levyistä olenkin pitänyt . Tylsiä ja yli 9000 kertaa kuultuja riffejä , ja rumpukuviotkin tuntuu todella mielikuvituksettomilta Häkkisen aikaisempaan rumpupornokikkailuun verrattuna .
ohjelmistot00005	positive,positive,positive,positive,positive	käyttö,laatu,ominaisuudet,ominaisuudet,toiminnot,toiminta,yleinen	Itse olen ' ehdottoman fanaattinen ' vain Operan tähden . Näytä yksikin toinen selain joka sekä tukee mouse gestureita että laittaa jokaikisen käydyn sivun cacheen ( niin ettei tarvitse aina ladata sivua uudestaan , vaan käytyjen sivujen välillä voi liikkua täysin reaaliajassa ) 	Opera	 on mielestäni täysin objektiivisesti tarkasteltuna paras selain , mutta kokeilemallahan se selviää .
ohjelmistot00103	neutral,positive,neutral,positive	laatu,mielipide	Nyt pistän pääni pölkyllä : 	WinForms	 on ihan ok .
ohjelmistot00138	neutral,negative,negative,neutral	käytettävyys,laatu	Unohdit serverit ja supertietokoneet , mutta noin peruskäyttäjällä aika nappiin osuit . Jos sen jonkin Linuxin distroista saa vakaaksi ja kaikki ajurit toimintaan , niin kyllä se perusnettikoneena toimii oikein hyvin , kun ei ole Windowsin ongelmat häiritsemässä . Toki ne samat idiootit jotka saavat Windowsin solmuun , saavat aivan varmasti 	Linuxinkin	 .
ohjelmistot00736	neutral,positive,positive	laatu,yhteensopivuus	Kannattaa hankkia vain joku 	IBM : n	 läppäri , jos haluaa välttyä ajuri ongelmilta .
ohjelmistot00757	neutral,neutral,neutral,neutral,neutral	blogi	pump ! nyt tuli ladattua tuo Minecraft : The Story of Mojang . sen jälkeen taidan katsoa tuon 	code rushin	
